comment,key,operation,latency,protocol,inner_k,inner_n,outer_k,outer_n,num_concurrent,num_participant
,c4b26e28dcee95c3a1a504d5130fbbd23e6d79987eecd9cdf488ba840c5a2fee,repair,0.02032066,kademlia,32,80,8,10,400,10000
,d5802a15dd85cc0bd94eff447d17d98d4b88737c3ae1f67979c59a7e4e3bb37a,repair,0.022724688,kademlia,32,80,8,10,400,10000
,58de31001df178e312963fb01e226c3f7930589cb85f351f4e60fbf48680bd0c,repair,0.022882257,kademlia,32,80,8,10,400,10000
,de3e9573d2cfdc4a4749c3e61c38d51d42d2dda736057510dc46d87b734fab0a,repair,0.020460896,kademlia,32,80,8,10,400,10000
,2c87513672325d5fd0adfe56b52e32ed3689547679c57390f5d82234f2feefc0,repair,0.02068974,kademlia,32,80,8,10,400,10000
,a31ce2d49053fa981e432e3904559b0588181086de2ea46708275a49c0b17e50,repair,0.020350784,kademlia,32,80,8,10,400,10000
,175ee36f52b15d8d73b3899a82f47a1d6aecd701bcf3eb20067b1ba3782cc52c,repair,0.021964472,kademlia,32,80,8,10,400,10000
,b83cf768a319144b47f53836d10f7047785532954076ff407899e1dc0d7bb7d9,repair,0.42139232,kademlia,32,80,8,10,400,10000
,ada6b2673b46fdeff700bad21aaf30e69a4fd642c7cb08cebe97b0825057855b,repair,0.01952286,kademlia,32,80,8,10,400,10000
,67b75c38e8a33edd7197a96fb51eecbfaacba7d09603e197490ea586c98b5392,repair,0.021397289,kademlia,32,80,8,10,400,10000
,c0107aa8b96eb95cfb782b069909b4d26b88fdcc7cdebcdadb51b556dcc590be,repair,0.019153316,kademlia,32,80,8,10,400,10000
,77f3f0dc0bbd4537613aa3d3f4a78e53ab99041c76ed3c8b042f30fc8831da66,repair,0.021701893,kademlia,32,80,8,10,400,10000
,0319a6659199a525b805e4ac335bb1971614836d97200feeca69ab831c0d78e8,repair,0.024140684,kademlia,32,80,8,10,400,10000
,efb58ec24d379f6dd598ee3cd14e80f124ce64fd974334830dc05625e311ed67,repair,0.021788837,kademlia,32,80,8,10,400,10000
,42e7b167ed35129eaa673b1285124d2999edc6700047f4acb06fe7da06b42afc,repair,0.033836953,kademlia,32,80,8,10,400,10000
,742c86a6fa27e8610645126d70fd4b86c3f723171e2274a7043997e91f6eddfc,repair,0.021034466,kademlia,32,80,8,10,400,10000
,ef9b11dd1b293b018f950985fc19a1ce0b43ba65071161e1ebc99f134004f865,repair,0.021718165,kademlia,32,80,8,10,400,10000
,88b04d58287ee2202fdff06e20f849ece9fd0c5a43b4b33ec0a66460f3ac36f9,repair,0.020876944,kademlia,32,80,8,10,400,10000
,41a18bbdda49477ffca1eae4e21f28edb8b3d0b6e35f6a34c106bbe5e16fedfb,repair,0.020359268,kademlia,32,80,8,10,400,10000
,3c1ca9cb3ef906b9d0b90691e10f67bc1bbf90fff9dde7e27161df1b0d54faa9,repair,0.030933795,kademlia,32,80,8,10,400,10000
,3c1e21dc708c4ff044dece02490af798038dd06c788f262ce6a65868aadbd3d2,repair,0.034675304,kademlia,32,80,8,10,400,10000
,5676f47f378c9a64f9bf28599392053d99a8e907d13cbf38937cafefea81cc4f,repair,0.0254409,kademlia,32,80,8,10,400,10000
,155dba768059ced56d6ef778810cfed7dc75e573faedcb2c8b89542db8405a06,repair,0.023236692,kademlia,32,80,8,10,400,10000
,d54f12a54c4c5f16911176d4ea59b77e329e2655dd367e10397192f9a40652c2,repair,0.038749825,kademlia,32,80,8,10,400,10000
,76815b05936cdd619573c07663f2823b63732aa8f70e5e1d1058e0959c241d42,repair,0.024586352,kademlia,32,80,8,10,400,10000
,ffdfe4625a2b92f38442857f456d4b538395047e3e284eb3ee811026f64078b6,repair,0.020068709,kademlia,32,80,8,10,400,10000
,d82cfb2e8831adae929b29dde13f3f6bc4232b52c9a83ba3d5d462d4441deb0a,repair,0.022334684,kademlia,32,80,8,10,400,10000
,5971e4916a60ec59102cea8804c6a084233f5207ddfaff4b977a44758d9d5b23,repair,0.021759192,kademlia,32,80,8,10,400,10000
,88113981a2a44ec9e0e1c6978b480604e6373e3d29f3cdd3312bc87f7d9dece2,repair,0.020267602,kademlia,32,80,8,10,400,10000
,76f3ba6652e017eabe4a5b9c3e9bac3c0d8441a4c258d5ca050dcd6c0d10f3b5,repair,0.019796256,kademlia,32,80,8,10,400,10000
,9f3c4d7b68db9fb0fd0a0aa9963cc7720de4eaf78ad8603c2b1bd8cf3b14f6bc,repair,0.020234806,kademlia,32,80,8,10,400,10000
,7e3e0eb5d6515fa0c4e1904cea3d0ca27cc3adc494e93efc9e42be6f784e8810,repair,0.023349475,kademlia,32,80,8,10,400,10000
,127564d4af352ad28e8b7b09969aaec12739f87d92849157c645f84d3e9324e5,repair,0.022429125,kademlia,32,80,8,10,400,10000
,72e456a6066180edf87183e17312513b5ef8ad963213eb668306f24313f7bcea,repair,0.026401555,kademlia,32,80,8,10,400,10000
,886dbbcfeeb0fcb2a0e8c1675764eaddbbc5b284fe80239130583aab81913b1c,repair,0.022555288,kademlia,32,80,8,10,400,10000
,62279f14e89cdf8a8d151c407f2cdc4c7296e01d905a1dffe3aea8a78c46030c,repair,0.021570105,kademlia,32,80,8,10,400,10000
,e410c7dd93e50e8c7dc47798e1a00d99cd9b09ce3e879e58ca35d69816230eed,repair,0.020975864,kademlia,32,80,8,10,400,10000
,28abd0b0adc0712fda3433b5452c3ac97fdc118b2be817a513d17044ffbf0de4,repair,0.029900981,kademlia,32,80,8,10,400,10000
,4a5b4eccea4671bca524468ce559da3956dd0592f53208f805bc5e0d87a4d9af,repair,0.021495037,kademlia,32,80,8,10,400,10000
,1cc282b9bfb81f39b92db3be63272ca8d8cdf06bf7e20bdda45c00f6a535e0bd,repair,0.020336471,kademlia,32,80,8,10,400,10000
,dc006483f2df0177a7cb20dc2e15ea3df6669eae1122e5b10d1529792c96fca7,repair,0.024181431,kademlia,32,80,8,10,400,10000
,82898962bc6ed6cea4e809abde74e0d486f77157d07fba49de74707b7e02581d,repair,0.019523343,kademlia,32,80,8,10,400,10000
,70f13b88d20d37a3ad704a5f46570c69c245e428732fa180cf4cda3f8877bd7a,repair,0.02046979,kademlia,32,80,8,10,400,10000
,713cea2a9cce179609c6ca0465b60238e7a0789c9b166377c41c46f61c06c797,repair,0.020972246,kademlia,32,80,8,10,400,10000
,9040f9b5829ab53ff5820b85ac4001a2b4f65978edb2cf345e2bac76ae15ef0f,repair,0.01925934,kademlia,32,80,8,10,400,10000
,7b0b2f8f68b4c59a8e61fa31a7c3cbdeecae81642578135d64526d8efa89a02f,repair,0.02150444,kademlia,32,80,8,10,400,10000
,29c244d2c0c8df2b80992e95a4f22c64cdbf1a76d36cdca96bc20889cb46a0a3,repair,0.026701698,kademlia,32,80,8,10,400,10000
,d46494b5daaa1c3ce1990fa4ae9239f7b07a32e61d3adc03d8f27c288841e07b,repair,0.021090413,kademlia,32,80,8,10,400,10000
,2dd72f628d7a338782ab7b3e86c7de69fe4d4e383a4261947df817e6138ce1bf,repair,0.021439439,kademlia,32,80,8,10,400,10000
,2b19bee874be6a65e04ba89f161c84a1b0eb3d1b482df54514c4bc6c607d6762,repair,0.022573773,kademlia,32,80,8,10,400,10000
,6a0e6e11111f98e39b28d04b90a468bc35d54b65d74be2503cad2549c125abed,repair,0.019368088,kademlia,32,80,8,10,400,10000
,985e5668e2e2fd2c1ccc78b92e3eb6c57936c0d9355d11f8e14dae982cde7498,repair,0.022898436,kademlia,32,80,8,10,400,10000
,7480550cae3c55c3758eac0b9d6abcd74729d53362077f14b34ba73ccac75879,repair,0.021487944,kademlia,32,80,8,10,400,10000
,7b383e14096deca4f2f076f1c3a5b77c455dd6dbb6d86fe55170a6d9cc46d007,repair,0.021729115,kademlia,32,80,8,10,400,10000
,28b56c9d9a0427e372bbc4b61c2ea516c02f5f18352d3fec829a6560f43a7419,repair,0.5078821,kademlia,32,80,8,10,400,10000
,1b5e88da9f5a8618688b0575ecd97bbd18ef5c7024ccc655155a60b8cbe567e6,repair,0.021555385,kademlia,32,80,8,10,400,10000
,f5f5ee2415cf72285e7429fcb3d902669462da9b61ff3aeaccb4ca08db272cbe,repair,0.019570949,kademlia,32,80,8,10,400,10000
,8259c527412c92310feb05e0f7d1b2d4cf1c42c1c88dd8334325ef2d9b52b2a5,repair,0.022963712,kademlia,32,80,8,10,400,10000
,beb3c65b0404da3d7f2b65972c2ab72615c828a826b8ca92cec828a8eacbe1d2,repair,0.02274978,kademlia,32,80,8,10,400,10000
,3a8c74290dec173ac2589d65b06613cce98eb584746ee62e94a431739f4159e8,repair,0.020442339,kademlia,32,80,8,10,400,10000
,29caa0ed06cb7677e40acf69dfbd0dc2e1f7229cd02ff7842406bd2b406e3930,repair,0.42591637,kademlia,32,80,8,10,400,10000
,bf462614760e5be7f8703457ab8479f95f13cc4954ab3f281167eeff4d97952c,repair,0.020452363,kademlia,32,80,8,10,400,10000
,19487b211309d6e12dce3b58a84b312ebeebb2d0c4dedecb436f2c54a50825b8,repair,0.02761814,kademlia,32,80,8,10,400,10000
,41c1995986c838cc8a1099c9c188369f8b54a8845b6d7eab60e007546ae8ebdd,repair,0.028390521,kademlia,32,80,8,10,400,10000
,6776c1da5de55fda1d1623238ff076fab0970b0ecc1930ff6da18bc82a812074,repair,0.019352973,kademlia,32,80,8,10,400,10000
,14b8629bc769759ccebf625dece7b466e3cb3e86bcc3acb19054e01cbf0ec87c,repair,0.021780629,kademlia,32,80,8,10,400,10000
,866b7ea8937be2afe83db8798aced33aa07c5d17dd5914280fcef61cddb66400,repair,0.02269064,kademlia,32,80,8,10,400,10000
,2064e1e8816ab922419e4f44a6d586ef64ee84de6efe6c4ac81e7c1cf370ddda,repair,0.021995012,kademlia,32,80,8,10,400,10000
,163a3f30823b4d838833257e4c35ad8cc7e5ead70035c3de71d4de8384c4b727,repair,0.020843254,kademlia,32,80,8,10,400,10000
,265058ea0583f71857b89fd6c6df34f1cfc4859738a5dc5410718420ff62d84a,repair,0.021674303,kademlia,32,80,8,10,400,10000
,c4be6a52c37a7bef7b15614856904a424c2bab53d81e03befe9ea176a09dff40,repair,0.021248788,kademlia,32,80,8,10,400,10000
,245d3b3fc8a4d522b637c3912c4c7ac91eeee973697ca9337c15b00657079f8b,repair,0.020823913,kademlia,32,80,8,10,400,10000
,6de6ac113e75def3f693865302886c22c5b953d0b06c8ac37e3017b9ebe633b3,repair,0.020428749,kademlia,32,80,8,10,400,10000
,19492f81935f289e637c97d710b74950b90ae1b3ee5fbaeaee58baeff516c2cd,repair,0.6750539,kademlia,32,80,8,10,400,10000
,41d3c39a74e0b8949025499f36955ee5395593b6c8b5d206565d6ef4e0be8e4e,repair,0.67566746,kademlia,32,80,8,10,400,10000
,b00b19a302b2e5cc7e708d93ce8ab6941ed59a9e44b4733a9599b5838b4eb850,repair,1.8008561,kademlia,32,80,8,10,400,10000
,192588b7e48a54c7263df22e4408dc8828e71efe061257af89d0205de2286d59,repair,0.023426715,kademlia,32,80,8,10,400,10000
,1e8c516d3cf14bbd16ba2efddc9f5d78f52b273b7ecf619639a56f30fb595db4,repair,1.6976664,kademlia,32,80,8,10,400,10000
,733b27fac6912c274d24188c95bde673e4bbab917905c7f94a57d34c3947858d,repair,1.7041287,kademlia,32,80,8,10,400,10000
,37da7dfb03a87f88914bc92c80a3c67a89b06a63b8c5d07e5fccf2a438b38c2f,repair,1.7968663,kademlia,32,80,8,10,400,10000
,c9799d50d0eee7e2e8265e6a85e080fc74a958e819b90bc0cecde950142c674b,repair,1.7923634,kademlia,32,80,8,10,400,10000
,810c57b98acaff735476eb4d492048dd1dd4b72c8752ef876ee33c175315fd5d,repair,1.8178016,kademlia,32,80,8,10,400,10000
,6f0c5d39a213b83d6346ee779d9feff9eedf570b1494b917b177fb866d61ce67,repair,1.8082972,kademlia,32,80,8,10,400,10000
,1d78fa0908d69c3b4a88720dc12e8668c38166c84527dc9c4fa8eca047ea3af3,repair,1.7921493,kademlia,32,80,8,10,400,10000
,6a1259f487f8b32081bdefbd019c880f56f5d6a2f7c94950b6f71cdb2f45f989,repair,1.7363566,kademlia,32,80,8,10,400,10000
,58fd2277b16d386154873cb7ff5bf0e9ae3994c31566ba4adde45a7b723d578a,repair,1.5495491,kademlia,32,80,8,10,400,10000
,5dc29d89ea981d002f394b7a8d3f8f287fcfacf5fa339de67730194278f31410,repair,1.7962133,kademlia,32,80,8,10,400,10000
,114d2bc6ba3b7c9a2338d6fe87250995a9dfc73d5b84dbafc3d2376bc2b12904,repair,1.704908,kademlia,32,80,8,10,400,10000
,1e803bd52931929dae1ed4a4db9f756f8823b094b7c01a73917dff17d15a57db,repair,1.7563522,kademlia,32,80,8,10,400,10000
,82619b1624969e3e02246c3652785c2d533c1f7981612b36a8df4e7f1d2a963d,repair,1.8708345,kademlia,32,80,8,10,400,10000
,3b4736f72dffd56a22af2db85198c03a4b7dfe079031e122db7b0443e5919e5a,repair,1.8609151,kademlia,32,80,8,10,400,10000
,8a5da5c213a9d39c60cc4e694688c9762337b3b87281b0a1dc751d6771ec14a0,repair,1.7011006,kademlia,32,80,8,10,400,10000
,77c1865c79bad2bfb41afa0127e5ab6a9a16c29c39cb4cee7651fd2e1f750b47,repair,1.82025,kademlia,32,80,8,10,400,10000
,8298e5e11240d55a7ffc3b6cd7d6f3b7269f3bde6caf41a8eeb62dbd534c490b,repair,2.2743933,kademlia,32,80,8,10,400,10000
,2f0f09603ed591668acd79a2308a67527b378735f78f2907e2a0d3bdd6257fe6,repair,1.5524187,kademlia,32,80,8,10,400,10000
,93470aabf26c22ebbcb8da01adb89ceb89cf905437119699869a30a7c871a7dc,repair,1.9122581,kademlia,32,80,8,10,400,10000
,c15b69f6c40a2baa845540a28116a2c2f5c936bfe61c64f10d267f006f40c1e9,repair,1.8215172,kademlia,32,80,8,10,400,10000
,c6db4da45055d90a558771c0bd51a6a551a028deef3c6778f2af296071c5a844,repair,1.8692659,kademlia,32,80,8,10,400,10000
,d7a1b2da82852b4cee65f718e3736f90d61c048c617a7f3293c21ac84967f449,repair,1.9460889,kademlia,32,80,8,10,400,10000
,a40f340573ee35014175b6a102f946e7b6fad873f34a93d1c427910b471b03f4,repair,1.6892805,kademlia,32,80,8,10,400,10000
,b96307b65eb02ce470a82ba16cdfe60d9002f7b536b17655e49186f410c73969,repair,1.9071639,kademlia,32,80,8,10,400,10000
,d5d29069307cff95db036a7678dd699f8028621ac16cf1cea8acc82b21fed37e,repair,1.9066927,kademlia,32,80,8,10,400,10000
,123e0ea1e297db7a5572a1cda205bbfe7d9f396a712d9eb05d5b13b70eacf5ca,repair,1.8403262,kademlia,32,80,8,10,400,10000
,4e61373e4971e428a52fa004ff292402fb0bc99192f5bfdbc380f0fb0439663e,repair,1.906476,kademlia,32,80,8,10,400,10000
,b011b95d85874545cd1783c905f8dc73b4f6f75fdbeb650d3fb510a5c6de7fdd,repair,1.7155151,kademlia,32,80,8,10,400,10000
,f11bbe6311fefd47d41108eaca91008caf75e1eebaf8b9a50b310858d786cb62,repair,1.7638987,kademlia,32,80,8,10,400,10000
,f1d45e653489050766ed9a5bc376f646fe2dca9e89ff283b898a5be05ae32617,repair,1.8292162,kademlia,32,80,8,10,400,10000
,151577f7345869599ba5ffb176ede1e32f5aa3608b69baf3f83df782a640df67,repair,1.9070146,kademlia,32,80,8,10,400,10000
,da6df830c46ae6d833277cf4584fb6f2d2e828671cdbab549f7d7631133b3372,repair,1.652148,kademlia,32,80,8,10,400,10000
,01503789f929b4f5a40ce84e900aeb6c05399881d6fa6ffe9de94748e93c0095,repair,1.7895396,kademlia,32,80,8,10,400,10000
,540611b049f186c7426dc2292339c3b3d05d7482cd682bdeeab4abf8b8f4e1fa,repair,1.8383982,kademlia,32,80,8,10,400,10000
,d7a1d673a4a2efb8f6e072aaf79072d2581b183a06e62f81aa8b5ed310ed465d,repair,2.2558632,kademlia,32,80,8,10,400,10000
,8e6fc62caa2d0936fad44237f3ba0beebf3584a2151fab074a93de690dba784b,repair,1.7886333,kademlia,32,80,8,10,400,10000
,ec8b97fca16031f0d791c2a92a4b303a5f2717ae084730638e8207356c4b7eae,repair,1.8052061,kademlia,32,80,8,10,400,10000
,9618828d37bb4a0be55b65a95b3fef70330046d0cbc4309b2998f68b4fc399f1,repair,1.9100587,kademlia,32,80,8,10,400,10000
,b7ebd86b4ce587a56354b95484fc810c0ce4caac4cad621845519d69896da8e8,repair,1.9801004,kademlia,32,80,8,10,400,10000
,770d109c7a0a77ad4d275d35de4da5696a7b55119c765cacfd9abe4f137547e6,repair,1.6958803,kademlia,32,80,8,10,400,10000
,555370b531955bafe8b765a3c86dba0d8ccbd4b90abf06676226c52780f3e465,repair,1.8093724,kademlia,32,80,8,10,400,10000
,ef05531e15275f1f466338f234dd06930555770e995a2d6bb23fd546bb738369,repair,1.9317794,kademlia,32,80,8,10,400,10000
,91d0423806d9225f623dca21373addc65e6076ddc8b4baaeda1e95854bfff43c,repair,1.9134216,kademlia,32,80,8,10,400,10000
,8bbea40a2664818f3c04487af053499c66ebc965757580ed1aba563248b3626c,repair,1.8759239,kademlia,32,80,8,10,400,10000
,83c4d8e5570d0cb1737afa504c8630572bb84e36f156b34de93cca535efe603b,repair,1.8167093,kademlia,32,80,8,10,400,10000
,6d01d690faac817ba00a9fc490e56e98c74f43f8f092b21eeba489813aa5a6cd,repair,2.3940322,kademlia,32,80,8,10,400,10000
,29db06f00ee7717c2214e7ed87474f666bda3d4f8e29f470e8b82f6511ff3f30,repair,2.4135869,kademlia,32,80,8,10,400,10000
,be2d97bc135a10407052345f4d3673d972024906fdba5a8e6e9738eb14c0e0e0,repair,1.8337125,kademlia,32,80,8,10,400,10000
,6d8c06fd5614342319b2d526596bfb1a97ae005316bfbd504866fe11d73911c8,repair,1.7952571,kademlia,32,80,8,10,400,10000
,ba50a79758c654334d6fea7554b4dbdce5e00194d369cbce0dafce8bfc6d6da8,repair,1.92189,kademlia,32,80,8,10,400,10000
,6b7d3b69886e00559b59660677471a02733a1bd38ea50a0acd6ecc892ead83ad,repair,1.8812569,kademlia,32,80,8,10,400,10000
,f1b6d27d7030a00c7478957fd9b722676abbbc89bf2cafe157fefcfea8de7f00,repair,2.3402324,kademlia,32,80,8,10,400,10000
,4e2bc77cf62f24c349beed4a8ee837143bcb6b5706450d654668a3aa3fa256f5,repair,1.8729722,kademlia,32,80,8,10,400,10000
,9d1b0f0b046f86f1d7bbcec3e7c2c223e46af0a4de4110cbb11f9c77aeff6b54,repair,1.7996726,kademlia,32,80,8,10,400,10000
,4bfbca6fe9cb837d8871453b582ae537cfee58a0bf9e9c43179a394e2b957893,repair,1.8602148,kademlia,32,80,8,10,400,10000
,580f254defa6c3ab7c9926fe7b20f373ec25ddb6861859ff74466d9f1c1b672e,repair,1.7982495,kademlia,32,80,8,10,400,10000
,70245b5dfb02ee8a724d8e51270af8051c99e2bec15cea0668d7328523d4601c,repair,2.2309566,kademlia,32,80,8,10,400,10000
,f8df588236ad4e21fd648d3eb68ce7c69d5f84471df7ec8ba8c76fd214bcae12,repair,1.8744202,kademlia,32,80,8,10,400,10000
,ad59db81a0e3a6f9b48518a1eb5fbc53c19557917d5d9353b92727e4574c4ad8,repair,1.7864121,kademlia,32,80,8,10,400,10000
,a09e0064b7868639ce79e843615e16acd33eb9739857646c8ac76606561c0e32,repair,1.8187513,kademlia,32,80,8,10,400,10000
,b9b6915545d20febd2c3484726ec74a4092a47382f570c0c7f765dd4d842c4c9,repair,2.2857125,kademlia,32,80,8,10,400,10000
,b80f471324f3227c4bbc4749fa97568798b8a823604f5c0ec6a5a2cb2f01935f,repair,2.2615848,kademlia,32,80,8,10,400,10000
,c2fa373cbde09cae711e10725ef4a0aa3e3cd66cace29d48375a531a6a078343,repair,2.071583,kademlia,32,80,8,10,400,10000
,3270f8c14fd4d630aedf493ad3d5a0d7880ab58e05c020f91971b271ef0ae368,repair,1.6989244,kademlia,32,80,8,10,400,10000
,6168c8c25942f406f4b6f6533e3d03f693fab16ec3ca996192fce88a8be65e2d,repair,1.8787203,kademlia,32,80,8,10,400,10000
,e55aafa8b7a15c467eaba1e580948f6faef294dea75576b210bd4714b09145ff,repair,1.9029505,kademlia,32,80,8,10,400,10000
,74b1ddb28c8950ac8ec833a944207ea4eb3c10632ee0e38670536507b0c97809,repair,1.8065183,kademlia,32,80,8,10,400,10000
,0cf52955612e9cfd63fc81607c9f02fa8dd827120d64ffb18b549d20fd7a366d,repair,2.2063682,kademlia,32,80,8,10,400,10000
,613a5d854bf15de872c0ae5f3fa8bbdff0e1ed325eee35616ff933e06c405111,repair,1.974714,kademlia,32,80,8,10,400,10000
,f5b4cbb51bbf28f6b8820febde203eb8995ed36d720f3411336421c5187679cb,repair,2.2484016,kademlia,32,80,8,10,400,10000
,5a4c8841bf82c3b3176d33b3c8176c9f0f04515cb07605c578393dd68a2b08cd,repair,1.6142054,kademlia,32,80,8,10,400,10000
,f55b8512ec9f1494d6b93b804bfa5a320acd18628e07f599a78857be5f053376,repair,2.0610485,kademlia,32,80,8,10,400,10000
,a1b0bb447c2440c07de10aaa2b65ac8b10986e3bfe13418ceca8b577a144c018,repair,2.3557732,kademlia,32,80,8,10,400,10000
,71a954e086ba2caa6a0376e074d4fba2bd743812c04c17e2105793bf2541cc7a,repair,2.3928647,kademlia,32,80,8,10,400,10000
,b43551e12152439cb1252bcbfba8e72dd4025d0f0c24225d67e3b7ce8cbbbdfb,repair,1.9077876,kademlia,32,80,8,10,400,10000
,eaea6e74b36012ac250768d1c7486f08b425dd2653d648746bebb4a267307cea,repair,2.3258007,kademlia,32,80,8,10,400,10000
,6d46166b527bd37f5289bdc2bdf8ebe275885df63fd161452e83008631abf715,repair,2.0525336,kademlia,32,80,8,10,400,10000
,6116159d939a34c945916a82917bd81ca903fe13fbe86893f0eed71e455416fb,repair,2.0577466,kademlia,32,80,8,10,400,10000
,36cb6eabcf6e4f40ae32c805fad866daa384eaa19e55e085f47d75ca732fe993,repair,2.4273074,kademlia,32,80,8,10,400,10000
,5bf7e10d5c5f166d868e2259aa6822bebbd525909c32f31c9365e710d85695e8,repair,2.3616433,kademlia,32,80,8,10,400,10000
,c4382f7c644bc9d9041f739468a30a214187cd569606d2bd09636a55da0bbe99,repair,2.4262483,kademlia,32,80,8,10,400,10000
,10e3c465d18bfe945e99ecad8e38f4d18db4bbe9fb2d9d9cd846fdd17b363bb9,repair,2.2962787,kademlia,32,80,8,10,400,10000
,aac4a72239157b0035b83d03bcb47b9e1697ab3dbbc070d3bf1e85e61f9c7b12,repair,1.9317899,kademlia,32,80,8,10,400,10000
,f5e78238016457ce7ee240754c8c19cda17fb24bac6ed24d459dfb903d900164,repair,2.416264,kademlia,32,80,8,10,400,10000
,0a91c6aec41b7cf6a4f7b3e8672a38984876a9ab793e4610ba7711e63aae24a5,repair,2.4120383,kademlia,32,80,8,10,400,10000
,4d75e2f47964b46baa6988bf92d625c747dfa478e74ba1d871fc30d63b753736,repair,2.0473468,kademlia,32,80,8,10,400,10000
,f846ee5600faba4fbed024caa0f0ebb50b47476e311143c4052996f77106efcc,repair,2.0569284,kademlia,32,80,8,10,400,10000
,d4742320597203a5db874ad132c0932ec540cbc786545d7a3cad7640a0b39e57,repair,2.326521,kademlia,32,80,8,10,400,10000
,dab1b08a220659adac03f55a1c1c99d8ea92eb5acec1fd8c31f383441101a992,repair,2.4294999,kademlia,32,80,8,10,400,10000
,83f8d42ff5e0da8ae0cd85d142eec61e3da6b63a8dff9cf7531e1039c2b7267c,repair,2.057966,kademlia,32,80,8,10,400,10000
,c9c94ff4c3d3976d735c1cd1850f1da8384780e00378eacc162ee106e755f644,repair,1.8079439,kademlia,32,80,8,10,400,10000
,f52e245257c1c73a61c61e45d2cb82f8c3ce6b603c523efc4da83b799b7b11c8,repair,2.7981017,kademlia,32,80,8,10,400,10000
,ea84804194574cb69d6503f87e457013202bd4a0092d24db4db78a62a6e19421,repair,1.923424,kademlia,32,80,8,10,400,10000
,6d986e7667377eb88ebf02ea10f77046f4fd368a358264099fbffe04baa15e7b,repair,2.2516842,kademlia,32,80,8,10,400,10000
,b7c978dd1b1a677bb9bf94005028fcf0ce16ff73852d6314a902f3914eacbded,repair,2.0544925,kademlia,32,80,8,10,400,10000
,e5be1289753f2a96e5586d877e0cfddacbb1404f98bc6638e216b22622932a8d,repair,2.2092009,kademlia,32,80,8,10,400,10000
,9a726903bf3af067fb6f6b22aa2d6eefd37a7700fbea8e77f2b646d4f0d2b815,repair,1.6948127,kademlia,32,80,8,10,400,10000
,5c602822a28f3758a5c1e4470821259fdf2ec82e793275743106205258dc9ae1,repair,1.7947631,kademlia,32,80,8,10,400,10000
,3f4aea5aff3d5f58f36e444e9717066536c578863d242d3b44ff696a38a2db85,repair,1.8836653,kademlia,32,80,8,10,400,10000
,a3114c7edee64b08ac57c3f3e827bef2096d0749122c467e36510e3642a57280,repair,1.70289,kademlia,32,80,8,10,400,10000
,1da7db2e4bf2bea0ee4bd9ad52448946ee353eef5cbbd8a43a3b1d34005fe970,repair,2.3127232,kademlia,32,80,8,10,400,10000
,4e79a8f5bae93ef6a59127f3c2bf58a5b52fe53a90b4604df942c0740ad4a626,repair,1.9080427,kademlia,32,80,8,10,400,10000
,06cb774496a128f61d3f509274d7171f08ef1980c9e72fd0691599b57ce8bc9c,repair,1.9047413,kademlia,32,80,8,10,400,10000
,d25ac3a0c4db84264d0267f91207691df2d995e755a680857d93dd4c6d7202de,repair,1.7556708,kademlia,32,80,8,10,400,10000
